songId,title,artist,genre,album,lyricist,composer,date,img,comment,like,lyric,plylstSeq
9620475,프리지아,볼빨간사춘기,인디음악 포크/블루스,Full Album RED PLANET,안지영,안지영,20160829,https://cdnimg.melon.co.kr/cm/album/images/027/07/131/2707131_500.jpg?d12844bf96d3e276ece24c1a2a50fd68/melon/resize/282/quality/80/optimize,126,76960,"프리지아 꽃은 아직 피지 않아도
그대의 향기는 아직 내게 남아요
햇살 밝은 날 그대와 다시 만나면
그땐 내게 그 꽃을 선물해주세요
오 프리지아 오 프리지아
오 프리지아 내게 줘요
내게 준다고 했잖아요
기억하나요
그 꽃은 그냥 예쁜 꽃이 아녜요
내겐 그 여름이 그대에겐 여운이
남을 소중한 노오란 꽃이에요
오 프리지아 오 프리지아
오 프리지아 내게 줘요
오 프리지아 오 프리지아
오 프리지아 내게 줘요
하아 하 하 하아 하 하 하아 하 하
그댄 내 맘속에 살아요
좋은 물과 햇살이
있어야만 살아요
내가 어둡고 캄캄한 마음이 들면
그댄 살지 못해요
오 프리지아 오 프리지아
오 프리지아 내게 줘요
오 프리지아 오 프리지아
오 프리지아 내게 줘요
하아 하 하 하아 하 하 하아 하 하
하아 하 하 하아 하 하 하아 하 하
햇살 밝은 날 그대와 다시 만나면
그땐 내게 그 꽃을 선물해주세요",431080608 101608363
33722788,사라지나요,PATEKO (파테코),인디음악 록/메탈,어서와요 키카코 하우스,Jayci yucca (제이씨 유카),Kid Wine,20210725,https://cdnimg.melon.co.kr/cm2/album/images/106/61/149/10661149_20210723152034_500.jpg?961684a9b904ad87b162d04c5052fd53/melon/resize/282/quality/80/optimize,97,28685,"우린 끝인가요
날 잊어가나요
뜬눈으로 밤을 새워요
나는요
그대 흔적이 남아있기에
떠나버린 그대 빈자릴
난 아직
어떤걸로도 다 채울 수 없어요
사랑했던 만큼
얼마나 더 아프고 견뎌야
그댄 사라지나요
내 곁에 있어요
그대 내 맘을 잘 알잖아요
모두 안고 떠나요
내 맘도
눈 감으면 다 사라지나요
이젠 끝인가요
날 두고 가나요
그 빈자리에 머물러 있죠
나는요
그대 기억이 남아있기에
떨어지는 잎들 사이에
내 맘은 굳건히 잡고 있는
나무 같아요
생각했던 만큼
추운 겨울이 되니 어떻게
그대 사라지네요
내 곁에 있어요
그대 내 맘을 잘 알잖아요
모두 안고 떠나요
내 맘도
눈 감으면 다 사라지나요
눈 감으면 다 사라지나요
내 곁에 있어요
그대 내 맘을 잘 알잖아요
모두 안고 떠나요
내 맘도
눈 감으면 다 사라지나요",457417618 445557345
32942185,가끔 연락하던 애,결 (KYUL),R&B/Soul 인디음악,가끔 연락하던 애,결 (KYUL),결 (KYUL),20200922,https://cdnimg.melon.co.kr/cm2/album/images/104/93/823/10493823_20200921173248_500.jpg?a16b2a88ced2571325e54ffcd4284a5f/melon/resize/282/quality/80/optimize,59,44322,"걘 가끔 언제 만나자면
나오곤 하던 애였는데
참 엊그저께 만난 거 같아
그냥 한두 번쯤 만났을 땐
나 아무렇지 않았는데
왜 오늘은 좀 별로인 걸까
이제 울지 않고 웃어서일까
너도 좋은 연애를 해서인 걸까
나만 여기서 동떨어져서
아무렇지 않은 척해
뭘 위해서
우린 왠지 다시는 안 보게 될 것 같아
그냥 인스타그램에서만 볼 거야
우리 사이는 아무것도
아니게 돼도 좋을 거야
난 가끔 연락하던 애니까
가끔 연락하던 애니까
상처받지 말자며
우린 서로 다독였는데
이렇게 다시 뜸해진 걸까
가끔 잊을 만하면
하찮은 인사말을 전해
그런 가벼운 친구더라
이제 술에 취하기는 싫더라
니가 행복하다니 좋더라
나도 여기 멈춰 서지 않고
이젠 앞으로 나아가야 하지
그래서
우린 왠지 다시는 안 보게 될 것 같아
그냥 인스타그램에서만 볼 거야
우리 사이는 아무것도
아니게 돼도 좋을 거야
난 가끔 연락하던 애니까
가끔 연락하던 애니까
가끔 연락하던 애니까
우리 사이는 아무것도
아니게 돼도 좋을 거야",457882592 480673517
36106345,헤어지던 밤,보라미유,발라드 인디음악,헤어지던 밤,Noheul(노을),Noheul(노을),20230203,https://cdnimg.melon.co.kr/cm2/album/images/111/65/336/11165336_20230202222045_500.jpg?c64c01e3f2d1efe675afa08181152f0a/melon/resize/282/quality/80/optimize,8,10446,"아무렇지 않게 넌
평소와 같은 말투로
오늘 밤에 만나자
준비하고 널 만나러 갔어
네가 좋아하던 노랠 듣고서
집 앞에서 널 기다렸어
꼭 안아줄 널 생각하면서
돌아오는 말은 헤어지자고
그 말 하러 나온 거라고
순간 난 얼어 버렸어
이제는 널 보고 싶어도
볼 수 없대
밤에 통화도 못 한대
넌 그래도 괜찮니
널 잊고 행복하길 바란대
우 네 사랑은 여기까지래요
먹먹하게 돌아오던 그 밤은
제일 추운 여름밤이었어
차가워진 우리 사이처럼
집에 들어와 침대에 누워서
탁자 위 사진을 보았어
우리 참 좋았었는데
이제는 널 보고 싶어도
볼 수 없대
밤에 통화도 못 한대
넌 그래도 괜찮니
널 잊고 행복하길 바란대
우 네 사랑은 여기까지래요
헤어진 그날 밤 너는
유난히 멋있었어
그 모습을 기억할게
이제는 널 보고 싶어도
볼 수 없대
밤에 통화도 못 한대
넌 그래도 괜찮니
널 잊고 행복하길 바란대
우 네 사랑은 여기까지래요
내 사랑은 아직",444993829 456430558
33462463,닫힌엔딩 (Closed Ending),숀 (SHAUN),인디음악 일렉트로니카,#0055b7,김맨디,정윤,20210509,https://cdnimg.melon.co.kr/cm2/album/images/106/04/113/10604113_20210507162705_500.jpg?83703650a739eeeb4a51974612f148aa/melon/resize/282/quality/80/optimize,181,38437,"마주 앉아 우리는
다른 곳을 바라보곤 해
답을 모른 채
같은 얘기를 반복하게 돼
다시 써 내려가도
우리의 마지막 장은
Already written down
피할 수 없는 닫힌 엔딩
그때 그 순간들
꼭 꿈만 같아
바래 지지 않은
우리의 시간
수많은 계절의
흔적을 지나
여기 남은 건
아련함만
그 언젠가 한 번쯤 들어봤던
식상한 사랑의 마지막 같을 걸
잘 알면서도 끝내 덮지를 못해
너를
마주 앉아 우리는
다른 곳을 바라보곤 해
답을 모른 채
같은 얘기를 반복하게 돼
다시 써 내려가도
우리의 마지막 장은
Already written down
피할 수 없는 닫힌 엔딩
다시 써 내려가도
우리의 마지막 장은
Already written down
피할 수 없는 닫힌 엔딩
나란히 걷던 길
혼자 걸으면
지긋이 밟히는
어제들만
멈춰버린 시계와
대답 없는 봄
온종일 기다려도
바뀌지 않아
내 가슴을 스치는 오랜 기억
그 존재가 유난히 아플 때면
눈을 감아도 더욱 선명해지는
모습
마주 앉아 우리는
다른 곳을 바라보곤 해
답을 모른 채
같은 얘기를 반복하게 돼
다시 써 내려가도
우리의 마지막 장은
Already written down
피할 수 없는 닫힌 엔딩
마지막 장을 남겨놓은 내 마음
다 알고 있어도 막을 수 없는 다음
지울 수 없도록 여기 깊이 새겨진
The End
이젠 바꿀 수 없는
우리의 마지막 장은
Already written down
피할 수 없는 닫힌 엔딩
다시 써 내려가도
우리의 마지막 장은
Already written down
피할 수 없는 닫힌 엔딩",436119495 438206128
32643920,Pink cheeks,eldon,인디음악 록/메탈,Pink cheeks,eldon,eldon,20200604,https://cdnimg.melon.co.kr/cm2/album/images/104/39/065/10439065_20200603143802_500.jpg?b3075fe6cef33f565479dd51ffa19f16/melon/resize/282/quality/80/optimize,65,28704,"Let's leave it with me
Just step by step
Sorry that im quick of foot
I'll walk your step
I’m wondering now
Where is your wings
Tremble lips
And blurry eyes
And Your pink cheeks
Let's leave it with me
Just step by step
Sorry that im quick of foot
I'll walk your step
I’m wondering now
Where is your wings
Tremble lips
And blurry eyes
And Your pink cheeks
And we should make the plan
Then actual date and time will you
You never say for sure
I wanna know how you think and feel
That i wanna say is
People might be watching
That' is what i'm wanting
네게 보이는 halo
Maybe i am weirdo
All my friends are talkin’
But i don’t give a shit
눈에 보이는 halo
Maybe i’m the weirdo
Let's leave it with me
Just step by step
Sorry that im quick of foot
I'll walk your step
I’m wondering now
Where is your wings
tremble lips
And blurry eyes
And Your pink cheeks
And we should make the plan
Then actual date and time will you
You never say for sure
I wanna know how you think and feel
That i wanna say is
People might be watching
That' is what i'm wanting
네게 보이는 halo
Maybe i am weirdo
All my friends are talkin’
But i don’t give a shit
눈에 보이는 halo
Maybe i’m the weirdo
Say that you’re the one i need
I loved you since i kissed your cheeks
Say that you’re the one i need
I loved you since i kissed your cheeks",466256773 455787364
36265946,좀 더 일찍 말해주지 그랬어,#안녕,발라드 인디음악,좀 더 일찍 말해주지 그랬어,KZ,김혜광,20230311,https://cdnimg.melon.co.kr/cm2/album/images/112/00/826/11200826_20230310111814_500.jpg?570ed3cf8989cc1c8effb61c0b728551/melon/resize/282/quality/80/optimize,10,2873,"말이라도 하질 그랬어
준비할 시간을 줘
한 번만 더 기다려 줘
자꾸만 다시 미련이 남아서
우리는 마주보며
조금씩 멀어진다
좀 더 일찍 말해주지 그랬어
이제야 네 맘을 알 것 같아
너 그대로 돌아서지 말고 떠나가줘
나는 한동안 널 그리워할 거야
이제는 안녕 먼저 말할 걸
좀 더 일찍 말해주지 그랬어
빛바랜 우리 조각들은
모두 다 흩어지고
다른 곳을 보는 우리
어차피 사랑 다 변하는 거잖아
그냥 잊고 살아가
그렇게만 된다면
좀 더 일찍 말해주지 그랬어
이제야 네 맘을 알 것 같아
너 그대로 돌아서지 말고 떠나가줘
나는 한동안 널 그리워할 거야
이제는 안녕 먼저 말할 걸
좀 더 일찍 말해주지 그랬어
내 맘에 살고 있는 너
제발 가지 말라고
오 난
내 맘을 이제 알 것 같아
딱 한 번만 딱 한 번이라도
너 돌아봐줘
나 내일도 널 그리워할 거야
영원히 안녕 믿기 힘들어
점점 더 쓰러지고 있어
좀 더 일찍 말해주지 그랬어",459621456 466685768
35543614,디카페인(decaffeine) (Feat. BB),Option,R&B/Soul 인디음악,디카페인(decaffeine),Option,비비 (BB),20220820,https://cdnimg.melon.co.kr/cm2/album/images/110/33/522/11033522_20220819135357_500.jpg?e23ce8a5142e2072031340a55fa79f2e/melon/resize/282/quality/80/optimize,17,6998,"이제 내 차례야 비켜 비켜 디카페인
예전 것들은 잊어 잊어 lady
나한테만 집중해 줬으면 해
걱정은 넣어둬 이후가 뭐가 됐던
널 내 여자로 만들 거고 날씨 좀 봐
가사만 적어선 담을 수 없잖아 널
같은 선상에 위치한 내가 아닐지라도
비교하지마 남들과 같은 일상이잖아
Like a baby 뭐든 들어주고 싶어
가끔 너는 말할 때
내 입을 보곤 했던 기억이
오늘 밤에도 네 생각에
잠이 오질 않아 like
디카페인 카페인
너를 데려가고 싶어
분위기가 좋던 그 카페
앉아서 또 별일 없던
너의 하루를 듣고 싶어 난
네 기분이 좋을 때까지
잠이 들지 않을게 like 카페인 카페인
이제 내 차례야 비켜 비켜 디카페인
예전 것들은 잊어 잊어 lady
나한테만 집중해 줬으면 해
걱정은 넣어둬 이후가 뭐가 됐던
널 내 여자로 만들 거고 날씨 좀 봐
가사만 적어선 담을 수 없잖아 널
같은 선상에 위치한 내가 아닐지라도
비교하지마 남들과 같은 일상이잖아
애교 섞인 듯한 말투
알 수 없는 둘만의 애칭까지도
이제 다 온 거 같아 decaffeination
불필요한 것들은 전부 걸러내
2번째인 것들도 뒤로 빼
사실은 내 음악의 주제가 네가 되는
마법을 부린 거 같아 피터 팬
처처럼 더 이상 크지 않아도 돼
너는 나만 믿고 따르기에
부족함 없이 채워줄 게 널
네 세상에는 나만 존재하기를
이제 내 차례야 비켜 비켜 디카페인
예전 것들은 잊어 잊어 lady
나한테만 집중해 줬으면 해
걱정은 넣어둬 이후가 뭐가 됐던
널 내 여자로 만들 거고 날씨 좀 봐
가사만 적어선 담을 수 없잖아 널
같은 선상에 위치한 내가 아닐지라도
비교하지마 남들과 같은 일상이잖아",435196001 480673517
36467863,May,스웨덴세탁소,발라드 인디음악,이토록 아름다운 오월에,최인영 (스웨덴세탁소),최인영 (스웨덴세탁소),20230523,https://cdnimg.melon.co.kr/cm2/album/images/112/49/465/11249465_20230523111849_500.jpg?de9c864a14b0110b7378e376ec5f6824/melon/resize/282/quality/80/optimize,8,563,"몇 번의 계절을 돌아
서로를 향하던 기도
춤을 추듯이 헤매온 시간들
아무것도 아니란 듯 사라져가 이대로
이런 게 우리 끝이면 안 되잖아
어디에나 남겨진 네가 손에 닿지를 않아
어디라도 함께 하자 했던 약속을
잊지는 말아 줘
'언제까지라도 곁에서 널 비춰줄게'
수줍게 말하며 내게 기대오던 너
언제나처럼 이 기다림까지 사랑할 테니까
언제라도 내게 돌아오면 돼
어디에나 남겨진 네가 손에 닿지를 않아
어디라도 함께 하자 했던 약속을
잊지는 말아 줘
'언제까지라도 곁에서 널 비춰줄게'
수줍게 말하며 내게 기대오던 너
언제나처럼 이 기다림까지 사랑할 테니까
언제라도 내게 돌아오면 돼
'나를 잊어버릴 만큼 행복해 줘야 해'
아프게 웃으며 이별을 말하던 너
네가 사랑했던 것들을 내가 기억할 테니까
언제라도 뒤를 돌아보면 돼",406860545 504792769
36009119,사랑이 남긴 것들 (Feat. 한요한),PATEKO (파테코),랩/힙합 인디음악,딩고와 키카코 하우스 두번째,Jayci yucca (제이씨 유카),Kid Wine,20230106,https://cdnimg.melon.co.kr/cm2/album/images/111/40/753/11140753_20230105184934_500.jpg?ca4c8dacd0c73d51d773493aa01c4494/melon/resize/282/quality/80/optimize,39,9258,"oh yeah 한강이 보이는 여의도
oh yeah 그중에 있을까 넌 어느 곳
어디쯤 가끔 너를 찾게 돼
역시 넌 계속 나를 힘들게 해
다시금 죽여 내 맘
일부러 걸어 니 반대
어쩌면 너의 말처럼
잊는 건 쉽지가 않네
강변북로를 타고 달리는 카니발 안에
유리창에 비치는 너가 일하는 곳엔
아직도 있을까 과연
꽃이 장식된 웨딩홀을 보면
그때에 너가 겹쳐서 보여
울먹이던 너의 얼굴을
다시 난 떠올리네
이제 난 잘 먹고 잘 산대
다들 그렇게 말하데
약들을 달고 살던 때
날 안아준 건 너인데
이제는 다른 애들이 날 안아
이 짓이 의미가 없단 걸 알아
이 노랜 들려주고 싶지 않아
이별 후에 너가 듣고 있잖아
돌고 돌아서
다시 처음 자리로
실컷 울고 불어도
되돌릴 순 없겠죠
사랑이 남긴 것들이
시간이 남긴 것들이
그저 한 폭의 그림 되어
내 맘에 남아있죠
유난히 추운 겨울이면
코가 빨개졌던 너를 떠올리며
담배를 하나 물고 한숨 쉬어
연기 같은 너
내 눈앞에서 선명했다
바로 사라져버려
보통 이쯤엔 이유 없는 케잌에
초를 하나 꽂고 눈을
또 감고 신께 빌었네
평생 얘를 지켜 줄 수 있는 돈과 힘을
내가 변한 거라면 얼마든지 벌하기를
빌었네 뒤늦게 미안해
니 지갑에 돈을 채우곤,
오늘 바빠 내일은 아파
넌 뭐 할까 할 때도
나 work work work
난 미쳤어, 난 변했어
채워지지 않아 매일에 뭐를 하던가
집에 돌아오면 당장
내가 무너질 것만 같아서
난 여기서 혼자서
이 눈을 맞으면서
코가 빨개졌던 너를
떠올리며 담배를 꺼
돌고 돌아서
다시 처음 자리로
실컷 울고 불어도
되돌릴 순 없겠죠
사랑이 남긴 것들이
시간이 남긴 것들이
그저 한 폭의 그림 되어
내 맘에 남아있죠",458920936 447805092
