songId,title,artist,genre,album,lyricist,composer,date,img,comment,like,lyric,plylstSeq
31296957,우주 like 섬띵 투 드링크,이승윤,인디음악 록/메탈,달이 참 예쁘다고,이승윤,이승윤,20180911,https://cdnimg.melon.co.kr/cm/album/images/102/02/617/10202617_500.jpg?3f705df693a73e22fd60db415a44765b/melon/resize/282/quality/80/optimize,228,22058,"삶은 원일까 
아니면 구일까 
구하고 원하다 보면 
구원 속에 속한다 그래 
근데 나는 마름모야 
심지어 삐뚜루 서 있지 
변과 변과 변과 변을 똑같이 
나열하는 그저 변명꾼이야
비는 직선이 아니라 동그라미로 
내리는 걸 진작에 알아 챘더라면 
뭔가 달랐을까 다음 장마가 오면 
난 입을 크게 벌려서 
우주라는 구와 원을 
다 들이켜 버릴거야 
우주 like 섬띵 투 드링크 
근데 나는 마름모야 
여전히 삐뚜루 서 있지 
변과 변과 변과 변을 똑같이 
나열하는 그저 변명꾼이야 
비는 직선이 아니라 동그라미로 
내리는 걸 진작에 알아 챘더라면 
뭔가 달랐을까 다음 장마가 오면 
난 입을 크게 벌려서 
우주라는 구와 원을 
다 들이켜 버릴거야 
비는 직선이 아니라 동그라미로 
내리는 걸 진작에 알아 챘더라면 
뭔가 달랐을까 다음 장마가 오면 
난 입을 크게 벌려서 
우주라는 구와 원을 
다 들이켜 버릴거야 
우주 like 섬띵 투 드링크
우주 like 섬띵 투 드링크
우주 like 섬띵 투 드링크
우주 like 섬띵 투 드링크",487227526 488984570
3482051,Love Shine,검정치마,인디음악 록/메탈,Don't You Worry Baby (I'm Only Swimming),검정치마,검정치마,20110713,https://cdnimg.melon.co.kr/cm/album/images/013/35/352/1335352_500.jpg/melon/resize/282/quality/80/optimize,97,39977,"내일이면 나를 버릴 사람들 
걱정하는게 아니에요 
내일이면 난 다시  
바다 건너에 홀로 남을  
그대는 괜찮나요 
내 귓가에 노래를 불러 넣어줘요 
다른 새소리가 들려오지 않게 
유일했던 사랑을 두고 가는 내게 
숨겨뒀던 손수건을 흔들어줘요 
hey let your bright light shine  
on me 
can you love me unconditionally
and sing a million lullabies  
on a sleepy day 
hey let your sea breeze blow on me 
when i am sailing internationally 
and whisper all your prayers  
on a stormy day 
그대 입안에  
내 숨을 불어 넣어줬죠 
그 작은 심장이 내려앉을 때마다 
내일이면 날 잡을 수도 없어요 
홀로 남을 그대는 괜찮나요
hey let your bright light shine  
on me 
can you love me unconditionally 
and sing a million lullabies  
on a sleepy day 
hey let your sea breeze blow on me 
when i am sailing internationally 
and whisper all your prayers  
on a stormy day 
hey 눈을 붉혀선 안돼요 
우리 다시 만나는 날에는 
같이 늙고 싶다고 
약 약속을 해줄께요
hey let your bright light shine 
on me
can you love me unconditionally
and sing a million lullabies 
on a sleepy day
hey let your sea breeze blow on me
when i am sailing internationally
and whisper all your prayers 
on a stormy day",101608363 434678849
5506914,See Your Eyes,잔나비,인디음악 록/메탈,See Your Eyes,잔나비,잔나비,20141216,https://cdnimg.melon.co.kr/cm/album/images/022/95/395/2295395_500.jpg?f39f8723d1e1126e863656a800b29297/melon/resize/282/quality/80/optimize,129,32101,"If I could go back to bed 
last night 
새까만 니 눈 속에 
밝게 빛나는 별들을 보겠어 
요상한 몸동작 속에 
사랑이란 이름은 
어울리지도 타당하지도 않아 
baby 무슨 말해도 
너는 wanna kiss me bye 
니 생각을 해줄게 
wherever you go 
what can I say to you my girl 
I never say good bye 
나 홀로 취한 그날 밤 
널 괴롭히던 밤 
이제야 내 모습이 두려워 
나 홀로 지새는 이 밤 
날 깨우는 starlight 
널 본다 see your eyes 
그대로 둘 순 없었나 
내 서툰 사랑 속에 
넌 두려워해 그 움직임에 어젠 
baby 무슨 말해도 
너는 wanna kiss me bye 
니 생각을 해줄게 
wherever you go 
what can I say to you my girl 
I never say good bye 
나 홀로 취한 그날 밤 
널 괴롭히던 밤 
이제야 내 모습이 두려워 
나 홀로 지새는 이 밤 
날 깨우는 starlight 
널 본다 see your eyes 
my love is stronger than 
your heart 
깊은 밤 너의 꿈 속에 
커다란 상처를 준 난 
I'm not your man 
나 홀로 취한 그 날 밤 
널 괴롭히던 밤 
이제야 내 모습이 두려워 
나 홀로 지새는 이 밤 
날 깨우는 starlight 
널 본다 see your eyes 
my love is stronger than 
your heart 
my love is stronger than 
your heart 
나 홀로 지새는 이 밤 
날 깨우는 starlight 
널 본다 see your eyes 
my love is stronger than 
your heart 
my love is stronger than
your heart",427953186 101601279
36425724,붉은장미,우예린,인디음악 록/메탈,붉은장미,우예린,우예린,20230508,https://cdnimg.melon.co.kr/cm2/album/images/112/38/674/11238674_20230504174005_500.jpg?3ebe3bade77424d30e8065486c7a7439/melon/resize/282/quality/80/optimize,15,883,"이 사랑이 마치 널 처음 봤을 때
흩날리던 잎사귀의 색이라면
널 가두고 싶은 나의 마음은
오월의 붉은 장미
한 눈에 알아볼 수 있었어
오래 전 약속이라 해도
쏜살같던 시간의 끝자락
나를 보며 웃고 있어
첫 눈에 빠진 사랑이었어
오래 전 그날을 기억해
허우적거리던 내 마음은
너로 인해 구조 됐어
눈을 뜨면 보이는 세상
너무 외롭고 또 괴로워서
눈을 감고 자꾸만 나는
더 깊은 바다로 가라앉았어
이 사랑이 마치 널 처음 봤을 때
흩날리던 잎사귀의 색이라면
널 가두고 싶은 나의 마음은
오월의 붉은 장미
이 사랑이 마치 널 처음 봤을 때
흩날리던 잎사귀의 색이라면
널 가두고 싶은 나의 마음은
오월의 붉은 장미
눈을 뜨면 보이는 세상이
너무 외롭고 또 괴로워서
눈을 감고 자꾸만 나는
더 깊은 바다로 가라앉았어
이 사랑이 마치
이 사랑이 마치 널 처음 봤을 때
흩날리던 잎사귀의 색이라면
널 가두고 싶은 나의 마음은
오월의 붉은 장미
이 사랑이 마치 널 처음 봤을 때
흩날리던 잎사귀의 색이라면
널 가두고 싶은 나의 마음은
오월의 붉은 장미
오월의 붉은 장미",457622720 457492442
34830181,네가 듣기를,애주레버 (Azurever),R&B/Soul 인디음악,네가 듣기를,애주레버 (Azurever),애주레버 (Azurever),20220401,https://cdnimg.melon.co.kr/cm2/album/images/109/05/626/10905626_20220331105652_500.jpg?a8835e45ad7c1a86c61c4e9918703766/melon/resize/282/quality/80/optimize,21,5632,"널 잊고 싶어
맘이 자꾸 아리네
나도 모르겠어
왜 맘처럼 안되지 난
이런 적이 없었는데
가슴이 너무 답답해
너는 전혀 아닌데
나만 혼자 이렇게
맘처럼 쉽지 않아
널 보내기가
알아 끝났지만
계속 미련이 남아
보내주지 못한
내가 바보 같아
유난히 따뜻했던 겨울
봄이 와도 그리움
줄 수 없는 사랑을 담아
네가 듣기를
이제 겨우 네 맘을 이해했지
과거의 나를 전부 다 버렸지
못다 한 사랑을 어쩔 수 없지
여기에 담아 네가 듣기를
첨엔 네 탓을 하기 바빴어
이럴 거면 왜 다가왔어
어차피 지울 수 없는 상처
때문에 생각을 해봤어
아 내 탓이지 너무 몰랐지
다 탈 때까지 숨어야겠지
맘처럼 쉽지 않아
널 보내기가
알아 끝났지만
계속 미련이 남아
보내주지 못한
내가 바보 같아
유난히 따뜻했던 겨울
봄이 와도 그리움
줄 수 없는 사랑을 담아
네가 듣기를
이제 겨우 네 맘을 이해했지
과거의 나를 전부 다 버렸지
못다 한 사랑을 어쩔 수 없지
여기에 담아 네가 듣기를
does it feel so right
나는 아니야
I'm in the dark
cover my eyes
when the sun comes up
네가 너무 보고 싶어
이제 그만하고 싶은데도
유난히 따뜻했던 겨울
봄이 와도 그리움
줄 수 없는 사랑을 담아
네가 듣기를
이제 겨우 네 맘을 이해했지
과거의 나를 전부 다 버렸지
못다 한 사랑을 어쩔 수 없지
여기에 담아 네가 듣기를",495163562 489086770
30611678,Everything,10CM,인디음악 포크/블루스,4.0,10CM,10CM,20170901,https://cdnimg.melon.co.kr/cm/album/images/100/93/077/10093077_500.jpg?fcb28b71418e5c405c72ccfcaacc6fe8/melon/resize/282/quality/80/optimize,130,31641,"조금만 더 오면 안돼
어제보다도 따뜻하게
나는 가만히 있을게 아무 말 없이
You're my everything
everything everything
아무것도 안 해도 돼
어제보다도 나른하게
네게 깊숙이 파묻혀 또 잠들게 돼
You're my everything
everything everything
이 곳엔 아무도 올 수 없게
그 누구도 우리를 찾을 수 없게
조심스럽게 내 안에 누워줘
우린 잠들지 않고도 꿈을 꾸지
눈부셔 저 불을 꺼줘
귓가에 소리를 들려줘
누구도 들을 수 없게
You're my everything
everything everything
시간이 얼마나 흘렀는지
창 밖엔 어떤 비가 내리는지
새벽은 언제쯤 밝아 오는지
오늘밤 우린 모든 게 상관없지
눈부셔 저 불을 꺼줘
귓가에 소리를 들려줘
누구도 들을 수 없게
You`re my everything
everything everything
둘만의 그 춤을 춰줘
눈 앞에 지금 보여줘
누구도 가질 수 없게
You're my everything
everything everything",466256773 101589497
32173708,Dear mom,호미들,랩/힙합 인디음악,B.F.A.M(Brother from another mom),Ydp Louie,YDP CK,20191115,https://cdnimg.melon.co.kr/cm2/album/images/103/51/635/10351635_500.jpg?23717d2d4c470f211363e67c563297b4/melon/resize/282/quality/80/optimize,46,9579,"How are u doin mommy 
돈버는 아들내미 보니 
옷장속에 옛날 옷이 
안맞을때마다 실감이나 
엄만 이제 놀기만 해 띵가띵가 
How are u doin mommy 
돈버는 아들내미 보니 
옷장속에 옛날 옷이 
안맞을때마다 실감이나 
엄만 이제 놀기만 해 띵가띵가 
가난했던 시간들은 느리게도 tokin 
But im popin 
이젠 남들 잘시간에 눈을 감지 
바지 pocket 지갑 때문에 모두 터짐 
이제 내 콧구멍은 손절했어 코핀 
엄마 옷을 고를땐 
입지 않아봐도 돼 
이젠 vip고객 
숙이지말어 고개 uh 
우린 homiegang uh 
죽어도 폼있게 uh 
여자가 못잊게 uh 
엄마가 살찌게 uh 
우리집 가정부가 도입돼 
밥을 차릴때 엄만 이제 구경해 
엄마 운전대 다른사람 운전해 
엄마 벙쪘네 왼손에는 샤넬백 
How are u doin mommy 
돈버는 아들내미 보니 
옷장속에 옛날 옷이 
안맞을때마다 실감이나 
엄만 이제 놀기만 해 띵가띵가 
How are u doin mommy 
돈버는 아들내미 보니 
옷장속에 옛날 옷이 
안맞을때마다 실감이나 
엄만 이제 놀기만 해 띵가띵가 
엄마 예전 생각하면서 미안해하지마 
나를 낳아준거 자체가 
내겐 선물이니까 
이제 어딜가든 고갤숙이지마 
그동안 고생했던 엄마의 손을봐 
모르는 번호로 전화가 올때마다 
내가 사고를 쳤나 
생각했던 엄마의 마음 
제발 집에 와달라며 울먹였던 밤 
생각없이 뿌리쳤던 철이없던 날 
이젠 잊어줘 기억을 씻어줘 
엄마 가슴에 못을 박은 나를 잊어줘 
이제 내가 사온 명품들을 입어줘 
오랫동안 내옆에서 있어줘 
엄마 나 좀 봐 
그 쪼만한 애가 
쫙 빼입고 돈다발과 
내가 끌고온 차를 봐 
이쁘게 하고 나와 오늘 칼질 해보자 
그만 울어 
이게 우리의 일상이 될꺼야 
건강 챙겨야지 식사 하자 아침때 
이제 벌레 없어 버려 파리채 
그래 맞아 우리 이사해 마침내 
경치 죽인곳에 북한 산밑에 
한장도 안넨 믹테 
근데 돈이 내 침대 
참말로 정직하지 
미래도 보장 내 인생 
엄마 이제 폈어 내 인생 
엄마 이제 폈어 내 인생
How are u doin mommy
돈버는 아들내미 보니
옷장속에 옛날 옷이
안맞을때마다 실감이나
엄만 이제 놀기만 해 띵가띵가
How are u doin mommy
돈버는 아들내미 보니
옷장속에 옛날 옷이
안맞을때마다 실감이나
엄만 이제 놀기만 해 띵가띵가",473509900 502551091
30656620,너로 짙은 밤 (With 한올),새봄 (saevom),인디음악 포크/블루스,너로 짙은 밤,새봄 (saevom),새봄 (saevom),20170930,https://cdnimg.melon.co.kr/cm/album/images/101/00/078/10100078_500.jpg?0e475cd06734cfa6924c7777ca0fbeb5/melon/resize/282/quality/80/optimize,50,25207,"우리는 긴 영화에
부쩍 지쳐있었고
눈물로 서롤 보냈지
번져가는 시간 속
너와 난 계절 따라
많이도 변해버렸네
걸어가다 문득
영활 보다가 언뜻
생각이 날 때면
흘려버리기도 하고 음
잠들기 전 종종
꿈속에선 어쩌다
스쳐갈 때면
웃어넘기고 말지 예
가끔씩 궁금해
너는 어떨까 
조금은 아릿해올까
내 생각이 날 때면 말야
그날의 너보다
어른이 되어버린 난
이제서야 너를
조금씩 알 것만 같아
짙은 밤 위에 누워
별빛 아래 잠들던
다신 없을 그 순간들
우리의 긴 엔딩 속
아팠던 그 안의 나
돌아가고 싶진 않지만
걸어가다 문득
영활 보다가 언뜻
생각이 날 때면
흘려버리기도 하고 음
잠들기 전 종종
꿈속에선 어쩌다
스쳐갈 때면
웃어넘기고 말지 예
가끔씩 궁금해
너는 어떨까
조금은 아릿해올까
내 생각이 날 때면 말야
그날의 너보다
어른이 되어버린 난
이제서야 너를
조금씩 알 것만 같아
한 번씩 궁금해
너도 그럴까
조금은 그리워할까
아무렇지 않은척해도
그때의 너에게 한 번쯤
말하고 싶었어
내 어린 날에
너는 빛이었다고
너로 반짝였다고",403014132 431080608
35787605,내일의 내게 무엇을 말해야 하나,택우,발라드 인디음악,내일의 내게 무엇을 말해야 하나,택우,택우,20221102,https://cdnimg.melon.co.kr/cm2/album/images/110/91/694/11091694_20221101134857_500.jpg?349555e75a5d743c33b7f5771e2a7483/melon/resize/282/quality/80/optimize,21,7356,"눈에 보이는 대로
모두 믿었더니
나를 바보라 하네
사랑이 가득한
세상을 원했더니
철이 없다고 하네
아름다운 것들엔 속셈이 있고
돈이 아닌 것들은 의미가 없네
소중했던 벗들은 소홀해지고
내게 남은 것들은 무엇이 있나
추억 가득한 것들을
사랑했더니
발전이 없다 하네
아주 소박한 것들에
행복했더니
꿈이 작다고 하네
다 모르는 척
나 혼자 살아가면
모두 날 외면하려나
그래도 외로운 건
견디기 힘드니까
그냥 살아가려나
아아아
아주 멀리 달아난다
그들은 망설임도 없지
나는 어디로 가야 할까
무엇을 말해줘야 할지
눈에 보이는 대로
모두 믿었더니
나를 바보라 하네
사랑이 가득한
세상을 원했더니
철이 없다고 하네
못 이기는 척
고개를 끄덕이면
모두 편해지려나
결국 이럴 거면
왜 그리 기를 쓰며
동심을 지켜주었나",424445679 453706490
30364186,은하는 억천만 (Feat. Vixy),디핵 (D-Hack),랩/힙합 인디음악,D와 별,디핵 (D-Hack),VIXY,20170414,https://cdnimg.melon.co.kr/cm/album/images/100/54/868/10054868_500.jpg?052177444c94bf4ad4e2e20b77263f4a/melon/resize/282/quality/80/optimize,26,11588,"어느 날 우주가 날 찾아온다면
커다란 발자국에 깔리고 말겠지
그만큼 나는 작은 존재라는 걸
너로 인해서 깨닫게 될 거야
네모 난 화면 안에 있는 
나는 너를 많이 좋아해
내가 내 대신 말해 보면
나는 널 많이 보고파 해
근데 세상에 자신 있게 
말하기가 어려운 게
내 마음을 꺼내면 날 욕을 해
모르는 사람들이 말이야
타자기가 방아쇠라고 치면 
그들의 사냥감은 나야
날 헐뜯고 스토커 
새끼라며 욕을 해
악개란 말이 뭔 뜻인지를 
배워야 했네
날 부를 때 악성 개인 팬 
또 망상 속에서
허우적대는 애라면서 비웃네
노림수네 뭐 갖가지 욕을 해도
올해는 은하를 꼭 만나야만 해
어느 날 우주가 날 찾아온다면
커다란 발자국에 깔리고 말겠지
그만큼 나는 작은 존재라는 걸
너로 인해서 깨닫게 될 거야
넌 나의 별이지만 또 우주지만
내 별인 너의 별은 누구일까
궁금증이 날 지안에 
가두고 문을 잠그려 해
고개를 저으며 문이 
딱 잠기기 전에 
빠져 나왔지 아 맞아 난 아직
그녀의 동공이 날 확인하고 각인
하게 한 적이 없어 감춰진 것도
아냐 그녀는 몰라 
내가 살아있는 것도
네가 어쩌면 하늘을 걸어서
날 가둔 환상의 천장을 연 다음
나를 꺼내 준다는 말을 한다면
음 아냐 당분간은 
여기에 있겠다고
할 것 같애 아직 난 네 두 눈 앞에
더러운 것들을 
더 많이 치워내야 될
힘을 키워야 해 널 지켜야 해
노력해야 해 네가 내 존재를 
알아가게 해야 돼
난 이제 열차에서 내려야만 해
이 노래를 부르며 떠날게
낮은 볼륨이라도 너의 귓가에
들린다면 날 찾아와줄래
어느 날 우주가 날 찾아온다면
커다란 발자국에 깔리고 말겠지
그만큼 나는 작은 존재라는 걸
너로 인해서 깨닫게 될 거야
좀 더 시간을 걸어가면 
내 품에 널 안아볼까
그런 상상에 빠져 몰래 난
내 꿈에 너를 데려와
넌 나를 보며 웃어준다
꿈이란 걸 나만 아나 봐
깨어나면 넌 기억 못할 거야",435359756 405674502
