songId,title,artist,genre,album,lyricist,composer,date,img,comment,like,lyric,plylstSeq
34388834,참 좋은 날,이찬원,성인가요/트로트,참 좋은 날,이찬원,박종근,20211209,https://cdnimg.melon.co.kr/cm2/album/images/108/07/456/10807456_20211208235252_500.jpg?7ac3b9eafc9a4f78b87f325bc1a93380/melon/resize/282/quality/80/optimize,394,16639,"유난히 힘이 들던 날 꽃이 되어
별이 되어 내게로 다가온 당신
소리 내어 울고 싶던 날 운명처럼
연인처럼 내게 온 선물
그대 없인 나도 없었고
그대 있어 나도 있네요
꿈을 꾸듯 그대와 걸어갈게요
하늘까지 저 구름까지
참 좋은 날 그 어느 날 우리 만난 날
또 시련이 우릴 막을지라도
우리 밝게 빛날 그 날에 두 손 꼭 잡고
함께 걸어갈게요
우리 그렇게 약속해
그대 없인 숨 쉴 수 없고
그대 있어 내가 사네요
평생토록 그대만 지켜줄게요
해가 되어 저 달이 되어
참 좋은 날 그 어느 날 우리 만난 날
또 시련이 우릴 막을지라도
우리 밝게 빛날 그 날에
두 손 꼭 잡고 함께 걸어갈게요
우리 그렇게 약속해
수많은 계절들이 피고 또 저물어가도
그대만 영원히 내 사랑인 걸요
참 좋은 날 그 멋진 날 눈부신 그날에
가슴 아린 슬픔은 모두 잊어버려요
우리 함께 웃을 수 있게
그대 손 절대 놓치지 않을게요
내가 그댈 지킬게요 참 좋은 날입니다",457536753 482886423
36181005,사나이 청춘,이찬원,성인가요/트로트,ONE,윤고은,카이KHAI,20230220,https://cdnimg.melon.co.kr/cm2/album/images/111/80/361/11180361_20230217170146_500.jpg?00f1286f7fab2dbf07eee2c367403758/melon/resize/282/quality/80/optimize,32,9234,"나는 나는 사나이 경상도 사나이
표현은 잘 못해도 맘은 뜨거운
경상도 사나이
나는 나는 사나이 전라도 사나이
끼쟁이 남자지만 맘은 순정남
전라도 사나이
어디라도 달려간다 휘파람 불며
꿈 찾아 사랑을 찾아
돈도 좋지만 명예도 좋지만
그것보다 당신이 먼저
세월아 멈춰라 내가 간다
불타는 정열로
사랑을 찾아가는 이내 마음은
언제나 사나이 청춘
나는 나는 사나이 충청도 사나이
느리게 보이지만 언제나 일등
충청도 사나이
나는 나는 사나이 강원도 사나이
수줍음은 많지만 열정 넘치는
강원도 사나이
어디라도 달려간다 휘파람 불며
꿈 찾아 사랑을 찾아
돈도 좋지만 명예도 좋지만
그것보다 당신이 먼저
세월아 멈춰라 내가 간다
불타는 정열로
사랑을 찾아가는 이내 마음은
언제나 사나이 청춘
사랑을 찾아가는 이내 마음은
언제나 사나이 청춘
사나이 청춘",457536753 482886423
36181008,바람 같은 사람,이찬원,성인가요/트로트,ONE,윤고은,카이KHAI,20230220,https://cdnimg.melon.co.kr/cm2/album/images/111/80/361/11180361_20230217170146_500.jpg?00f1286f7fab2dbf07eee2c367403758/melon/resize/282/quality/80/optimize,21,9019,"바람 같은 사람아
그리움 남기고 떠난 사람아
떠나지 말라고 애원을 해봐도
뒤도 한 번 보지 않고 떠난 사람아
해바라기 볕을 쫓아 바라보듯이
당신만 보고 있네요
꿈에서라도 한 번만 볼 수 있다면
가버린 너에게 내 마음 전할 텐데
그럴 텐데
바람 바람 잡을 수 없는 바람
잊지 못하는 내가 싫어요
바람 같은 사람아
그리움 남기고 떠난 사람아
떠나지 말라고 애원을 해봐도
뒤도 한 번 보지 않고 떠난 사람아
해바라기 볕을 쫓아 바라보듯이
당신만 보고 있네요
꿈에서라도 한 번만 볼 수 있다면
가버린 너에게 내 마음 전할 텐데
그럴 텐데
바람 바람 잡을 수 없는 바람
잊지 못하는 내가 싫어요
바람 바람 잡을 수 없는 바람
당신만을 사랑한 내가 미워요",457536753 482886423
36181011,오.내.언.사,이찬원,성인가요/트로트,ONE,이찬원,카이KHAI,20230220,https://cdnimg.melon.co.kr/cm2/album/images/111/80/361/11180361_20230217170146_500.jpg?00f1286f7fab2dbf07eee2c367403758/melon/resize/282/quality/80/optimize,32,9052,"복사꽃 피어나는 달콤한 날에
사랑으로 다가온 당신
그댄 나에게 힘이 돼주고
아픔을 다 잊게 해줬죠
사랑을 잊고 살던 메마른 날에
행복으로 다가온 당신
기억할게요 당신의 사랑
가슴 깊이 간직할게요
힘들고 지쳐 쓰러지고 싶을 때
나의 손을 잡아주었고
슬프고 고단함에 맘이 힘들 때
나의 눈물 닦아주었죠
사랑스러워 사랑스러워
나를 보는 당신의 얼굴이
사랑스러워 사랑스러워
오내언사 영원한 내 사람
사랑을 잊고 살던 메마른 날에
행복으로 다가온 당신
기억할게요 당신의 사랑
가슴 깊이 간직할게요
힘들고 지쳐 쓰러지고 싶을 때
나의 손을 잡아주었고
슬프고 고단함에 맘이 힘들 때
나의 눈물 닦아주었죠
사랑스러워 사랑스러워
나를 보는 당신의 얼굴이
사랑스러워 사랑스러워
오내언사 영원한 내 사람
사랑스러워 사랑스러워
나를 보는 당신의 얼굴이
사랑스러워 사랑스러워
오내언사 영원한 내 사람
오내언사 영원한 내 사람",457536753 482886423
34052430,메밀꽃 필무렵,이찬원,성인가요/트로트,..선물,불꽃남자,고성진,20211007,https://cdnimg.melon.co.kr/cm2/album/images/107/33/756/10733756_20211007101424_500.jpg?96be541921873e7e2b46fd4db5db6920/melon/resize/282/quality/80/optimize,179,14063,"내가 얼마나 외롭게 했는지
꿈에 한 번 나오질 않아
비 내린 강가에 연어 떼처럼
돌이킬 수 없는 내 사랑
내가 얼마나 힘들게 했는지
그대 울던 모습만 남아
소란한 밤 사이 별똥별처럼
내 마음에 콕 박힌 당신
새끼손가락 걸고 영원을 약속했던
내 사랑은 지금 어디에
슬픈 초승달이 기울면
하얀 메밀꽃길 따라서
그댈 찾아 떠나가겠소
처음 가는 세상 나 길 잃을지 모르니
그대가 꼭 마중나와주오
그대 떠나던 그 날의 아침은
귀뚜라미마저 조용해
떠나는 발소리 하나 없었던
마지막 내 당신의 모습
새끼손가락 걸고 영원을 약속했던
내 사랑은 지금 어디에
슬픈 초승달이 기울면
하얀 메밀꽃길 따라서
그댈 찾아 떠나가겠소
처음 가는 세상 나 길 잃을지 모르니
그대가 꼭 마중나와주오
그대가 꼭 마중나와주오",457536753 482886423
36181013,망원동 부르스,이찬원,성인가요/트로트,ONE,마아성,전홍민,20230220,https://cdnimg.melon.co.kr/cm2/album/images/111/80/361/11180361_20230217170146_500.jpg?00f1286f7fab2dbf07eee2c367403758/melon/resize/282/quality/80/optimize,29,8867,"불 꺼진 망원동 거리
쓸쓸한 달빛 아래
나 홀로 외로이 이 거리를
터벅터벅 걷고 있네
빛나는 저 별은 내 마음 아는지
유난히 반짝이고
내 곁을 스치는 싸늘한 바람은
나를 더 울리는데
아아 아아아 한적한 망원동에서
그대를 생각하며 부르는 이 노래
눈물의 망원동 부르스
불 꺼진 망원동 거리
쓸쓸한 달빛 아래
나 홀로 외로이 이 거리를
터벅터벅 걷고 있네
빛나는 저 별은 내 마음 아는지
유난히 반짝이고
내 곁을 스치는 싸늘한 바람은
나를 더 울리는데
아아 아아아 한적한 망원동에서
그대를 생각하며 부르는 이 노래
눈물의 망원동 부르스
눈물의 망원동 부르스",457536753 482886423
844269,사랑아,장윤정,성인가요/트로트,짠짜라,임강현,최승진,20050510,https://cdnimg.melon.co.kr/cm/album/images/003/02/749/302749_500.jpg?6e0ae2985e313c491df9bb7df0f623e8/melon/resize/282/quality/80/optimize,25,15826,"안돼요 안돼 날 두고 떠나면 안돼 
그렇게 못해 난 절대 보낼 순 없어 
갈테면 가라 모든 걸 잊고 떠나봐 
그땐 뒤돌아서 후회를 할꺼야 
희미한 기억속에 너의 이름 불러도 
다신 볼 수 없던 사랑한 사람 
사랑아 나를 두고 떠나 가지마 
나만 두고 가려거든 다신 나를 찾지마 
언젠가 그대 나를 찾는다 해도 
그땐 내가 먼저 뒤돌아서 그댈 볼 수 없으니 
안돼요 안돼 날 두고 떠나면 안돼 
그렇게 못해 난 절대 보낼 순 없어 
갈테면 가라 모든 걸 잊고 떠나봐 
그땐 뒤돌아서 후회를 할꺼야 
희미한 기억속에 너의 이름 불러도 
다신 볼 수 없던 사랑한 사람 
사랑아 나를 두고 떠나 가지마 
나만 두고 가려거든 다신 나를 찾지마 
언젠가 그대 나를 찾는다 해도 
그땐 내가 먼저 뒤돌아서 그댈 볼 수 없으니 -",425524406 457536753
35363881,한량가 (Hallyang-ga),영탁,성인가요/트로트,MMM,류선우,류선우,20220704,https://cdnimg.melon.co.kr/cm2/album/images/109/95/973/10995973_20220704120924_500.jpg?6798947a8bdd7dd2a3ead848d252a9dc/melon/resize/282/quality/80/optimize,311,9972,"지덩기당징 울려라
거문고 소리
이 한밤을 멋으로 채워라
달빛이 좋구나
예서 놀아보자
오늘은 네가 내 각시로구나
더덩지덩~
거문고 가락에 취하고
어스름 달빛에 취한다
대장부 인생 무엇이 더 필요하랴
그 누가 세월을 붙잡아
천년을 살까
어찌 이 밤 놀지 않으랴
한량아~
지덩기당징 울려라
거문고 소리
이 한밤을 흥으로 채워라
꽃잎이 곱구나
예서 취해보자
세월의 곤함을 풀어나 보자
더덩지덩~
부귀와 영화가 덧없고
흐르는 강물이 덧없다
대장부 인생 무엇이 더 아쉬우랴
그 누가 세월을 붙잡아
천년을 살까
어찌 이 밤 놀지 않으랴
거문고 가락에 취하고
어스름 달빛에 취한다
대장부 인생 무엇이 더 필요하랴
그 누가 세월을 붙잡아
천년을 살까
어찌 이 밤 놀지 않으랴
한량아~",457536753 473793082
31918235,평행선,문희옥,성인가요/트로트,First Single,김현진,송광호,20190711,https://cdnimg.melon.co.kr/cm/album/images/103/05/694/10305694_500.jpg?68cf1bc00ca8d396f0b9929cb01ef1a9/melon/resize/282/quality/80/optimize,16,3499,"나는 나밖에 모르고
너는 너밖에 모르고
그래서 우리는
똑같은 길을 걷지 평행선
나는 나밖에 몰랐지
너는 너밖에 몰랐지
그래서 우리는
만날 수 없는 거야 평행선
아직 사랑하고 있는데
서로 바라보고 싶은데
나는 다가서지 못하고
다른 길을 가고 있어
우리 서로 다시 만날 수 없는가
캄캄한 미로를 헤매이네
우리 서로 사랑할 수는 없는가
끝없는 평행선 걷고 있네
나는 나밖에 모르고
너는 너밖에 모르고
그래서 우리는
똑같은 길을 걷지 평행선
나는 나밖에 몰랐지
너는 너밖에 몰랐지
그래서 우리는
만날 수 없는 거야 평행선
아직 사랑하고 있는데
서로 바라보고 싶은데
나는 다가서지 못하고
다른 길을 가고 있어
우리 서로 다시 만날 수 없는가
캄캄한 미로를 헤매이네
우리 서로 사랑할 수는 없는가
끝없는 평행선 걷고 있네",457536753 487112967
36181014,좋아 좋아,이찬원,성인가요/트로트,ONE,연규성,이도원,20230220,https://cdnimg.melon.co.kr/cm2/album/images/111/80/361/11180361_20230217170146_500.jpg?00f1286f7fab2dbf07eee2c367403758/melon/resize/282/quality/80/optimize,21,8769,"좋아 좋아 좋아 좋아 당신이 최고야
좋아 좋아 좋아 좋아 당신이 제일 좋아
좋아 좋아 좋아 좋아 당신이 최고야
이 세상에 단 한 사람 당신이 최고야
비가 와도 좋아 눈이 와도 좋아
당신을 보면
힘들어도 웃어 마음 아파도
웃어 당신 덕분에
오늘은 행복해 내일은 기대돼
당신 있기에
이 세상에 단 한 사람 당신 때문에
그댈 바라보는 내 눈빛이
언제나 반짝여요
밤하늘의 별빛처럼 눈부시게 반짝이는
그대 그 눈빛을 보고 있으면
좋아 좋아 좋아 좋아 당신이 최고야
좋아 좋아 좋아 좋아 당신이 제일 좋아
좋아 좋아 좋아 좋아 당신이 최고야
이 세상에 단 한 사람 당신이 최고야
그댈 바라보는 내 가슴이
두근두근 떨려와요
당신의 환한 미소에 떨리는
이 마음은 이유가 없어요
좋아 좋아 좋아 좋아 당신이 최고야
좋아 좋아 좋아 좋아 당신이 제일 좋아
좋아 좋아 좋아 좋아 당신이 최고야
이 세상에 단 한 사람 당신이 최고야
좋아 좋아 좋아 좋아 당신이 최고야
이 세상에 단 한 사람 당신이 최고야
내 평생에 단 한 사람 당신이 최고야",457536753 482886423
