songId,title,artist,genre,album,lyricist,composer,date,img,comment,like,lyric,plylstSeq
3038882,요즘 너 말야,제이레빗(J Rabbit),인디음악 포크/블루스,Take One,J HYESUN,정다운,20101127,https://cdnimg.melon.co.kr/cm/album/images/010/85/512/1085512_500.jpg/melon/resize/282/quality/80/optimize,90,64847,"요즘 너 말야 참 고민이 많아
어떻게 해야 할 지 모르겠나 봐
언제나 함께하던 너의 노래가
이제 들리지가 않아
사실 넌 말야 참 웃음이 많아
누가 걱정하기 전에
툭툭 털고 일어나
해맑은 미소로 날 반겨 줄 거잖아
쉬운 일은 아닐 거야
어른이 된다는 거 말야
모두 너와 같은 마음이야
힘을 내보는 거야
다시 너로 돌아가
이렇게 희망의 노랠 불러 새롭게
널 기다리는 세상을 기대해봐
다시 달려가 보는 거야
힘이 들고 주저 앉고 싶을 땐
이렇게 기쁨의 노랠 불러 씩씩하게
언젠가 모두 추억이 될 오늘을
감사해 기억해 힘을 내
MY FRIEND
쉬운 일은 아닐 거야
어른이 된다는 거 말야
모두 너와 같은 마음이야
힘을 내보는 거야
다시 너로 돌아가
이렇게 희망의 노랠 불러 새롭게
널 기다리는 세상을 기대해봐
다시 달려가 보는 거야
힘이 들고 주저 앉고 싶을 땐
이렇게 기쁨의 노랠 불러 씩씩하게
언젠가 모두 추억이 될 오늘을
감사해 기억해 힘을 내
MY FRIEND
널 위한 세상을 기대해
힘이 들고 주저 앉고 싶을 땐
이렇게 기쁨의 노랠 불러 씩씩하게
언젠가 모두 추억이 될 오늘을
감사해 기억해 힘을 내
MY FRIEND",101608363 101565452
33001939,Wings,So!YoON! (황소윤),인디음악 포크/블루스,Wings,Gila (길라),Phum Viphurit,20201020,https://cdnimg.melon.co.kr/cm2/album/images/105/05/901/10505901_20201020143732_500.jpg?25de4b9a6c326039190d678af6a82f9e/melon/resize/282/quality/80/optimize,109,16059,"If I had wings I would fly to you
even if it doesn’t
make sense at all
If I lose my tongue
then I’ll be dancing for you
even when I cannot
find a place to do
Yeah I fell in love
come kiss me wake me up
I hope you wish me luck
even when I’m down on my knees
Yeah I fell in love
come kiss me wake me up
I hope you wish me luck
even when I’m down on my knees
Yeah I fell in love
come kiss me wake me up
only you only you can wake me up
Yeah I fell in love
come kiss me wake me up
only you only you can wake me up
If I had fins I would swim to you
even if it doesn’t
make sense at all
If I lose my feet
then I’ll be singing for you
even when I cannot
find a place to do
Yeah I fell in love
come kiss me wake me up
I hope you wish me luck
even when I’m down on my knees
Yeah I fell in love
come kiss me wake me up
I hope you wish me luck
even when I’m down on my knees
Yeah I fell in love
come kiss me wake me up
only you only you can wake me up
Yeah I fell in love
come kiss me wake me up
only you only you can wake me up
Yeah I fell in love
come kiss me wake me up
only you only you can wake me up",466256773 467566137
5466973,짝사랑,10CM,인디음악 포크/블루스,3.0,10CM,10CM,20141119,https://cdnimg.melon.co.kr/cm/album/images/022/90/452/2290452_500.jpg/melon/resize/282/quality/80/optimize,166,47207,"그대의 표정이 너무 차가와서
나의 말은 닿기도 전에 얼어붙네
그대의 말투가 너무 건조해서
나의 맘은 열기도 전에 시들었지
혼자 나누는 사랑도 아름답지만
오늘 같은 새벽에
이런 뻔한 노랠 누가 듣는다고
그대여 먼저 잠들지 말고
오늘밤 나를 생각해주오
아직도 뒤척이는 나처럼
한번쯤은
그대의 마음이 너무 뾰족해서
내 맘대로 만지기엔 겁이 나네
그대의 대답은 너무 당연하고
나도 같이 끄덕이며 웃어버렸지
혼자 내뱉는 사랑도 의미는 있지만
오늘 같은 새벽에
이런 뻔한 노랠 누가 듣는다고
그대여 먼저 잠들지 말고
오늘밤 나를 생각해주오
아직도 뒤척이는 나처럼
한번쯤은 
그대여 나를 생각해주오
오늘밤 나를 걱정해주오
여전히 뒤척이는 나처럼
한번쯤은
한번쯤은",101589497 400970421
33898789,로맨틱 선데이,카더가든,포크/블루스 국내드라마,갯마을 차차차 OST Part 1,정명훈 (Ciel),김주영,20210905,https://cdnimg.melon.co.kr/cm2/album/images/107/03/141/10703141_20210903170536_500.jpg?62fe35b828768eb09d4141000f0a8a94/melon/resize/282/quality/80/optimize,156,22658,"lalalalalalala
Romantic sunday
lalalalalalala
It’s a beautiful and shinning day
바람을 닮은 Melody
달콤한 휘파람 소리
lalalalalalala
All I need is your Love
파도가 멈추는 이 순간
눈부시게 빛나는 Sweet smile
꿈을 꾸듯 다가오는
환상의 Day and night
Sing for this moment 샤랄랄라
Singing my love 샤랄랄라
어린 날 꿈처럼 기억할게
I’ll remember again
lalalalalalala
Romantic sunday
lalalalalalala
It’s a beautiful and shinning day
손끝에 닿는 Memory
눈가에 내리는 Sunshine
lalalalalalala
All I need is your Love
바람이 불어오는 순간
들려오는 새들의 Dream song
춤을 추듯 아지랑이
꽃피는 Sunny day
Sing for this moment 샤랄랄라
Singing my love 샤랄랄라
어린 날 꿈처럼 기억할게
I’ll remember again
lalalalalalala
Romantic sunday
lalalalalalala
It’s a beautiful and shinning day
바람을 닮은 melody
달콤한 휘파람 소리
lalalalalalala
All I need is your Love
lalalalalalala
Romantic sunday
lalalalalalala
All I need is your Love
Woo Woo Woo",495479998 438695292
7972531,취기를 빌려 (Vocal 이민혁),새봄 (saevom),인디음악 포크/블루스,취기를 빌려,새봄 (saevom),새봄 (saevom),20151211,https://cdnimg.melon.co.kr/cm/album/images/026/55/995/2655995_500.jpg/melon/resize/282/quality/80/optimize,118,58192,"언제부턴가 불쑥
내 습관이 돼버린 너
혹시나 이런 맘이
어쩌면 부담일까
널 주저했어
언제부턴가 점점
내 하루에 스며든 너
아침을 깨우는 네 생각에 
어느샌가 거리엔
어둠이 젖어들고
취기를 빌려
오늘 너에게 고백할 거야
하루하루 네가 좋다고
괜히 어색할까
혼자 애만 태우다
끝끝내 망설여왔던 순간
알잖아 나 무뚝뚝하고
말도 없는 걸
서툰 표현이 쑥스러워서 괜히 
쓰다 지울 문자만 바라보다
멋쩍은 쓴웃음만
언제부턴가 가끔
너와 마주칠 때마다
한참을 머뭇거린
어설픈 손인사만
오늘 밤도 후회로 잦아들고
취기를 빌려
오늘 너에게 고백할 거야
하루하루 보고 싶다고
괜히 어색할까 혼자 애만 태우다
수없이 연습해왔던 그 말
알잖아 나 무뚝뚝하고
말도 없는 걸
서툰 표현이 쑥스러워서 괜히 
쓰다 지울 문자만 바라보다
멋쩍은 쓴웃음만
첫눈을 빌려
오늘은 꼭 고백할 거야
작은 너를 품에 안고서
눈을 마주하고
너무 사랑한다고
함께 하고 싶다고",101608363 400970421
33138396,우리만은,최유리,인디음악 포크/블루스,우리만은,최유리,최유리,20201215,https://cdnimg.melon.co.kr/cm2/album/images/105/33/976/10533976_20201214182156_500.jpg?2a5dc261a9429ef6e130a11984075bd9/melon/resize/282/quality/80/optimize,43,10596,"우리 사랑을 나누자
조금도 두렵지 않게
또 버겁지도 않게
안되는 말인 걸 알지만
나의 마음을 숨길게
부담스러워 말아
끝도 없는 나의 마음이 자리 잡을 때
휘청거린 우리 사이에 뭐가 남게 돼
우리 여기 널브러져 있자
작은 소리만 나누자
어렴풋이 희미해 있자
작은 소리들 다 놓으면
말들은 마음속에 낳고
응 그렇게 흐려져 있자
넌 지금 뭘 생각해
예쁘게 말 안 해도 돼
난 네 얼굴을 알아
왜 또 나만 불안한 거야
너는 편안한 얼굴로
사라져버릴 것 같아
끝도 없는 나의 마음이 자리 잡을 때
휘청거린 우리 사이에 뭐가 남게 돼
우리 여기 널브러져 있자
작은 소리만 나누자
어렴풋이 희미해 있자
작은 소리들 다 놓으면
말들은 마음속에 낳고
응 그렇게 흐려져 있자
안일한 이곳에
작은 소리만 가득히
차버렸구나 우리
소리를 높게 놓으면
나는 날 편하게 놓을게
그래 그렇게 훑자",457882592 415828654
36108743,간밤에,기리보이,포크/블루스 국내드라마,일타 스캔들 OST Part 4,데일로그 (Dailog),데일로그 (Dailog),20230205,https://cdnimg.melon.co.kr/cm2/album/images/111/65/876/11165876_20230203113045_500.jpg?de2e931b6826f25a72302f17c8b29852/melon/resize/282/quality/80/optimize,35,4857,"간밤에 비가 좀 많이 와서
또 뒤척이는 건 아닌지
쿵쾅대는 천둥소리에 또
깨는 건 아닌지
간밤에 요즘 너가 자주 꾼단
악몽을 꾸는 건 아닌지
요란한 꿈자리에 누워 또
깨는 건 아닌지
하루에 끝자락 그 끝에 앉아서
겨우 너와 나누는 몇 마디 인사
시시콜콜한 말 그 대활 나누고
겨우 잠에 드는 우리의 밤
평범했던 오늘 하루를
너와 나눌 수 있어서
특별해지는 기분이 좋아
못다했던 그 말들은
조금 아껴 두기로 해
꿈에서 나눠
남몰래 참았던 그 말들
불편해 억지로 내뱉은 단어들
고요한 이 밤 너에게 모두
편하게 꺼내 놓을게
평범했던 오늘 하루를
너와 나눌 수 있어서
특별해지는 기분이 좋아
못다했던 그 말들은
조금 아껴 두기로 해
꿈에서 나눠 Good Night",459555326 477699612
33189622,아무것도 상관없어,허회경,인디음악 포크/블루스,아무것도 상관없어,허회경,허회경,20210112,https://cdnimg.melon.co.kr/cm2/album/images/105/44/553/10544553_20210108113945_500.jpg?df1359d10a27882f93cb4a682a9b8fe1/melon/resize/282/quality/80/optimize,27,12387,"난 아무것도 상관없어
네 맘대로 해도
어차피 내 말 따위는
믿어주지도 않으니
네 입안에서 내 이름이
굴러다닌대도
내 몸이 한순간에
어디로 팔려 갔대도
우우 엄마는 모든 것은
있다가도 없댔는데
우우 어젯밤 곰곰이
생각해보니 맞는 것도 같아
Hey hey I would
not live for you ever
내 길 위에 네가 발을
내밀고 있대도
Hey hey hey I would
not live for you ever
이제 와 생각해보니 별일도 아니네
난 아무것도 상관없어
네 맘대로 해도
어차피 내 눈 따위는
쳐다보지도 않으니
내 등 뒤에 네 그림자가
날 가린다 해도
내 몸이 한순간에
어디로 날아갔대도
우우 아빠는 그 무엇도
사랑하지 말랬는데
우우 어젯밤 곰곰이
생각해보니 맞는 것도 같아
Hey hey I would
not live for you ever
내 길 위에 네가 발을 내밀고있대도
Hey hey hey I would
not live for you ever
이제 와 생각해보니 별일도 아니네
난 아무것도 상관없어 날 떠난다 해도
어차피 내 옆자리엔 아무도 없었으니",463233367 417164101
4668006,"걷자, 집앞이야 (Feat. 주예인)",스무살,인디음악 포크/블루스,"걷자, 집앞이야",황대현,황대현,20140602,https://cdnimg.melon.co.kr/cm/album/images/022/58/834/2258834_500.jpg/melon/resize/282/quality/80/optimize,38,40047,"hey you 지금 나와 
one step two step  
and three step and falling  
I just want to be with you 
너와 함께 걷고 싶어 
one step two step and  
three step your so lovely 
with you 
one 너와 내가 함께했던 
너와 내가 걸었었던 
발끝에 하얀빛이 흩날릴 때 
two 기다리고 기다렸던  
눈물나게 아름다운 날씨는 
향기마저 so beautiful 
so wonderful so beautiful 
봄처럼 내 손잡아줄래 
beautiful girl so wonderful boy 
완벽한 하루니까 
hey you 지금 나와 집 앞이야 
one step two step  
and three step and falling 
want to be with you 
너와 함께 걷고싶어  
one step two step and 
three step your so lovely 
with you 
oh dream  
한여름밤의 꿈이 아냐 
너와 내가 함께 온거야 
작년엔 혼자만 왔었던 이 거리에 
for you  
꿈꾸는 것 같아 아직 난 정말 
너 so beautiful  
so wonderful so beautiful 
봄처럼 내 손잡아줄래 
beautiful girl so wonderful boy 
완벽한 하루니까 
hey you 지금 나와 집 앞이야  
one step two step  
and three step and falling 
want to be with you 
너와 함께 걷고싶어 
one step two step  
and three step your so lovely 
with you 
stay stay 
이젠 더이상 출구가 없어 
그러니까 
오늘부터 우린이제 
신경쓰는 사이야 
사랑하는 사이야 
늦은밤에도 걸을 수 있는 같이 
one step two step  
and three step and falling 
너와 함께 걷고싶어 
one step two step 
and three step and falling
want to be with you
one step two step and
three step your so lovely
with you",400720502 101608363
3038391,넌 이별 난 아직 (With 한소현 Of 3rd Coast),스탠딩 에그,인디음악 포크/블루스,With,Egg1,Egg2,20101125,https://cdnimg.melon.co.kr/cm/album/images/010/85/478/1085478_500.jpg/melon/resize/282/quality/80/optimize,45,66352,"거짓말 이길 내 귀를 믿지 못해
지금 난이길 혼자서 걷지 못해
너의 말보다 그 눈이 더 차가워
아프지 않을 순간이 오긴 할까
나쁘지 않은 추억은 줬던 걸까
눈빛보다 참기 힘든 그 침묵
어떤 말을 해도 넌 이별
모든 걸 다 줘도 넌 이별
눈물로 애원을 해도 넌 이별
어떤 말을 해도 난 아직
모든걸 다 줘도 난 아직
남은 슬픔마저 베이고도 난 아직
헤어지자는 네 손을 놓지 못해
미안하다는 그 말도 믿지 못해
너의 말보다 그 눈이 더 차가워
사랑한다고 어제도 말했잖아
가지마 제발 이대로 떠나지마
눈빛보다 참기 힘든 그 침묵
어떤 말을 해도 넌 이별
모든걸 다 줘도 넌 이별
눈물로 애원을 해도 넌 이별
어떤 말을 해도 난 아직
모든걸 다 줘도 난 아직
남은 슬픔마저 베이고도 난 아직
어떤 말을 해도 넌 이별
모든걸 다 줘도 넌 이별
눈물로 애원을 해도 넌 이별
어떤 말을 해도 난 아직
모든걸 다 줘도 난 아직
남은 슬픔마저 베이고도 난 아직",403014132 434150864
